metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name
confluent.kafka.producer.bufferpool_wait_time_total,gauge,,nanosecond,,The total time an appender waits for space allocation.,0,confluent_platform,producer bufferpool wait time tot
confluent.kafka.producer.connection_count,gauge,,connection,,The current number of active connections.,0,confluent_platform,producer connection
confluent.kafka.producer.network_io_rate,gauge,,operation,second,The number of network operations (reads or writes) on all connections per second,0,confluent_platform,producer net io rate
confluent.kafka.producer.request_rate,gauge,,request,second,The number of requests sent per second,0,confluent_platform,producer req rate
confluent.kafka.producer.response_rate,gauge,,response,second,The number of responses received per second,0,confluent_platform,producer response rate
confluent.kafka.producer.request_latency_avg,gauge,,millisecond,,The average request latency in ms,0,confluent_platform,producer req latency avg
confluent.kafka.producer.io_wait_time_ns_avg,gauge,,nanosecond,,The average length of time the I/O thread spent waiting for a socket ready for reads or writes in nanoseconds.,0,confluent_platform,producer io wait time ns avg
confluent.kafka.producer.connection_creation_rate,gauge,,connection,second,New connections established per second in the window.,0,confluent_platform,producer connection creation rate
confluent.kafka.producer.connection_close_rate,gauge,,connection,second,Connections closed per second in the window.,0,confluent_platform,producer connection close rate
confluent.kafka.producer.io_time_ns_avg,gauge,,nanosecond,,The average length of time for I/O per select call in nanoseconds.,0,confluent_platform,producer io time ns avg
confluent.kafka.producer.select_rate,gauge,,,second,Number of times the I/O layer checked for new I/O to perform per second.,0,confluent_platform,producer select rate
confluent.kafka.producer.incoming_byte_rate,gauge,,byte,second,The average number of incoming bytes received per second from all servers.,0,confluent_platform,producer incoming byte rate
confluent.kafka.producer.node.request_size_max,gauge,,request,,The maximum size of any request sent in the window for a broker.,0,confluent_platform,producer node req size max
confluent.kafka.producer.node.request_size_avg,gauge,,request,,The average size of all requests in the window for a broker.,0,confluent_platform,producer node req size avg
confluent.kafka.producer.node.request_rate,gauge,,request,second,The average number of requests sent per second to the broker.,0,confluent_platform,producer node req rate
confluent.kafka.producer.node.response_rate,gauge,,response,second,The average number of responses received per second from the broker.,0,confluent_platform,producer node response rate
confluent.kafka.producer.node.incoming_byte_rate,gauge,,byte,second,The average number of bytes received per second from the broker.,0,confluent_platform,producer node incoming byte rate
confluent.kafka.producer.node.outgoing_byte_rate,gauge,,byte,second,The average number of bytes sent per second to the broker.,0,confluent_platform,producer node outgoing byte rate
confluent.kafka.producer.topic.byte_rate,gauge,,byte,second,The average number of bytes sent per second for a topic.,0,confluent_platform,producer topic byte rate
confluent.kafka.producer.topic.record_send_rate,gauge,,record,second,The average number of records sent per second for a topic.,0,confluent_platform,producer topic record send rate
confluent.kafka.producer.topic.compression_rate,gauge,,,,The average compression rate of record batches for a topic.,0,confluent_platform,producer topic compression rate
confluent.kafka.producer.topic.record_retry_rate,gauge,,record,second,The average per-second number of retried record sends for a topic.,0,confluent_platform,producer topic record retry rate
confluent.kafka.producer.topic.record_error_rate,gauge,,record,second,The average per-second number of record sends that resulted in errors for a topic.,0,confluent_platform,producer topic record error rate
confluent.kafka.consumer.io_ratio,gauge,,fraction,,The fraction of time the I/O thread spent doing I/O,0,confluent_platform,consumer io ratio
confluent.kafka.consumer.io_wait_ratio,gauge,,fraction,,The fraction of time the I/O thread spent waiting,0,confluent_platform,consumer io wait ratio
confluent.kafka.consumer.bytes_consumed_rate,gauge,,byte,,Indicates throughput of Replicator reading events from origin cluster.,0,confluent_platform,consumer bytes consumed rate
confluent.kafka.consumer.fetch_size_avg,gauge,,byte,,The average number of bytes fetched per request,0,confluent_platform,consumer fetch size avg
confluent.kafka.consumer.fetch_size_max,gauge,,byte,,The maximum number of bytes fetched per request.,0,confluent_platform,consumer fetch size max
confluent.kafka.consumer.records_lag_max,gauge,,record,,The maximum lag in terms of number of records for any partition. An increasing value over time indicates that Replicator is not keeping up with the rate at which events are written to the origin cluster.,0,confluent_platform,consumer records lag max
confluent.kafka.consumer.fetch_rate,gauge,,request,second,The number of fetch requests per second.,0,confluent_platform,consumer fetch rate
confluent.kafka.consumer.fetch_throttle_time_max,gauge,,millisecond,,"Fetch requests may be throttled to meet quotas configured on the origin cluster. If these are non-zero, it indicates that the origin brokers are slowing the consumer down and the quotas configuration should be reviewed. For more information on quotas see Enforcing Client Quotas",0,confluent_platform,consumer fetch throttle time max
confluent.kafka.consumer.fetch_throttle_time_avg,gauge,,millisecond,,"Fetch requests may be throttled to meet quotas configured on the origin cluster. If these are non-zero, it indicates that the origin brokers are slowing the consumer down and the quotas configuration should be reviewed. For more information on quotas see Enforcing Client Quotas",0,confluent_platform,consumer fetch throttle time avg
confluent.kafka.consumer.connection_count,gauge,,connection,,The current number of active connections.,0,confluent_platform,consumer connection
confluent.kafka.consumer.network_io_rate,gauge,,connection,second,The number of network operations (reads or writes) on all connections per second,0,confluent_platform,consumer net io rate
confluent.kafka.consumer.request_rate,gauge,,request,second,The number of requests sent per second,0,confluent_platform,consumer req rate
confluent.kafka.consumer.response_rate,gauge,,response,second,The number of responses received per second,0,confluent_platform,consumer response rate
confluent.kafka.consumer.request_latency_avg,gauge,,millisecond,,The average request latency in ms,0,confluent_platform,consumer req latency avg
confluent.kafka.consumer.fetch.records_lag_max,gauge,,record,,The maximum lag in terms of number of records for any partition in this window. An increasing value over time is your best indication that the consumer group is not keeping up with the producers.,0,confluent_platform,consumer fetch records lag max
confluent.kafka.consumer.fetch.fetch_size_avg,gauge,,byte,,The average number of bytes fetched per request.,0,confluent_platform,consumer fetch size avg
confluent.kafka.consumer.fetch.fetch_size_max,gauge,,byte,,The average number of bytes fetched per request.,0,confluent_platform,consumer fetch size max
confluent.kafka.consumer.fetch.bytes_consumed_rate,gauge,,byte,second,The average number of bytes consumed per second.,0,confluent_platform,consumer fetch bytes consumed rate
confluent.kafka.consumer.fetch.records_per_request_avg,gauge,,record,,The average number of records in each request.,0,confluent_platform,consumer fetch records per req avg
confluent.kafka.consumer.fetch.records_consumed_rate,gauge,,record,second,The average number of records consumed per second.,0,confluent_platform,consumer fetch records consumed rate
confluent.kafka.consumer.fetch.fetch_rate,gauge,,request,second,The number of fetch requests per second.,0,confluent_platform,consumer fetch rate
confluent.kafka.consumer.fetch.fetch_latency_avg,gauge,,millisecond,,The average time taken for a fetch request.,0,confluent_platform,consumer fetch latency avg
confluent.kafka.consumer.fetch.fetch_latency_max,gauge,,millisecond,,The max time taken for a fetch request.,0,confluent_platform,consumer fetch latency max
confluent.kafka.consumer.fetch.fetch_throttle_time_avg,gauge,,millisecond,,"The average throttle time in ms. When quotas are enabled, the broker may delay fetch requests in order to throttle a consumer which has exceeded its limit. This metric indicates how throttling time has been added to fetch requests on average.",0,confluent_platform,consumer fetch throttle time avg
confluent.kafka.consumer.fetch.fetch_throttle_time_max,gauge,,millisecond,,The maximum throttle time in ms.,0,confluent_platform,consumer fetch throttle time max
confluent.kafka.consumer.fetch_topic.fetch_size_avg,gauge,,byte,,The average number of bytes fetched per request for a specific topic.,0,confluent_platform,consumer fetch topic size avg
confluent.kafka.consumer.fetch_topic.fetch_size_max,gauge,,byte,,The maximum number of bytes fetched per request for a specific topic.,0,confluent_platform,consumer fetch topic size max
confluent.kafka.consumer.fetch_topic.bytes_consumed_rate,gauge,,byte,second,The average number of bytes consumed per second for a specific topic.,0,confluent_platform,consumer fetch topic bytes consumed rate
confluent.kafka.consumer.fetch_topic.records_per_request_avg,gauge,,record,,The average number of records in each request for a specific topic.,0,confluent_platform,consumer fetch topic records per req avg
confluent.kafka.consumer.fetch_topic.records_consumed_rate,gauge,,record,second,The average number of records consumed per second for a specific topic.,0,confluent_platform,consumer fetch topic records consumed rate
confluent.kafka.connect.worker.connector_count,gauge,,record,,The number of connectors run in this worker.,0,confluent_platform,worker connector
confluent.kafka.connect.worker.connector_startup_attempts_total,gauge,,,,The total number of connector startups that this worker has attempted.,0,confluent_platform,worker connector startup attempts tot
confluent.kafka.connect.worker.connector_startup_failure_percentage,gauge,,percent,,The average percentage of this worker's connectors starts that failed.,0,confluent_platform,worker connector startup failure pct
confluent.kafka.connect.worker.connector_startup_failure_total,gauge,,,,The total number of connector starts that failed.,0,confluent_platform,worker connector startup failure tot
confluent.kafka.connect.worker.connector_startup_success_percentage,gauge,,percent,,The average percentage of this worker's connectors starts that succeeded.,0,confluent_platform,worker connector startup success pct
confluent.kafka.connect.worker.connector_startup_success_total,gauge,,,,The total number of connector starts that succeeded.,0,confluent_platform,worker connector startup success tot
confluent.kafka.connect.worker.task_count,gauge,,task,,The number of tasks run in this worker.,0,confluent_platform,worker task
confluent.kafka.connect.worker.task_startup_attempts_total,gauge,,,,The total number of task startups that this worker has attempted.,0,confluent_platform,worker task startup attempts tot
confluent.kafka.connect.worker.task_startup_failure_percentage,gauge,,percent,,The average percentage of this worker's tasks starts that failed.,0,confluent_platform,worker task startup failure pct
confluent.kafka.connect.worker.task_startup_failure_total,gauge,,,,The total number of task starts that failed.,0,confluent_platform,worker task startup failure tot
confluent.kafka.connect.worker.task_startup_success_percentage,gauge,,percent,,The average percentage of this worker's tasks starts that succeeded.,0,confluent_platform,worker task startup success pct
confluent.kafka.connect.worker.task_startup_success_total,gauge,,,,The total number of task starts that succeeded.,0,confluent_platform,worker task startup success tot
confluent.kafka.connect.worker.connector_destroyed_task_count,gauge,,task,,The number of destroyed tasks of the connector on the worker.,0,confluent_platform,worker connector destroyed task
confluent.kafka.connect.worker.connector_failed_task_count,gauge,,task,,The number of failed tasks of the connector on the worker.,0,confluent_platform,worker connector failed task
confluent.kafka.connect.worker.connector_paused_task_count,gauge,,task,,The number of paused tasks of the connector on the worker.,0,confluent_platform,worker connector paused task
confluent.kafka.connect.worker.connector_running_task_count,gauge,,task,,The number of running tasks of the connector on the worker.,0,confluent_platform,worker connector running task
confluent.kafka.connect.worker.connector_total_task_count,gauge,,task,,The number of tasks of the connector on the worker.,0,confluent_platform,worker connector tot task
confluent.kafka.connect.worker.connector_unassigned_task_count,gauge,,task,,The number of unassigned tasks of the connector on the worker.,0,confluent_platform,worker connector unassigned task
confluent.kafka.connect.worker_rebalance.completed_rebalances_total,gauge,,,,The total number of rebalances completed by this worker.,0,confluent_platform,worker rebalance completed rebalances tot
confluent.kafka.connect.worker_rebalance.epoch,gauge,,,,The epoch or generation number of this worker.,0,confluent_platform,worker rebalance epoch
confluent.kafka.connect.worker_rebalance.rebalance_avg_time_ms,gauge,,millisecond,,The average time in milliseconds spent by this worker to rebalance.,0,confluent_platform,worker rebalance rebalance avg
confluent.kafka.connect.worker_rebalance.rebalance_max_time_ms,gauge,,millisecond,,The maximum time in milliseconds spent by this worker to rebalance.,0,confluent_platform,worker rebalance rebalance max
confluent.kafka.connect.worker_rebalance.rebalancing,gauge,,,,Whether this worker is currently rebalancing.,0,confluent_platform,worker rebalance rebalancing
confluent.kafka.connect.worker_rebalance.time_since_last_rebalance_ms,gauge,,millisecond,,The time in milliseconds since this worker completed the most recent rebalance.,0,confluent_platform,worker rebalance time since last rebalance
confluent.kafka.connect.connector_task.batch_size_avg,gauge,,,,The average size of the batches processed by the connector.,0,confluent_platform,connector task batch size avg
confluent.kafka.connect.connector_task.batch_size_max,gauge,,,,The maximum size of the batches processed by the connector.,0,confluent_platform,connector task batch size max
confluent.kafka.connect.connector_task.offset_commit_avg_time_ms,gauge,,millisecond,,The average time in milliseconds taken by this task to commit offsets.,0,confluent_platform,connector task offset commit avg
confluent.kafka.connect.connector_task.offset_commit_failure_percentage,gauge,,percent,,The average percentage of this task's offset commit attempts that failed.,0,confluent_platform,connector task offset commit failure pct
confluent.kafka.connect.connector_task.offset_commit_max_time_ms,gauge,,millisecond,,The maximum time in milliseconds taken by this task to commit offsets.,0,confluent_platform,connector task offset commit max
confluent.kafka.connect.connector_task.offset_commit_success_percentage,gauge,,percent,,The average percentage of this task's offset commit attempts that succeeded.,0,confluent_platform,connector task offset commit success pct
confluent.kafka.connect.connector_task.pause_ratio,gauge,,fraction,,The fraction of time this task has spent in the pause state.,0,confluent_platform,connector task pause ratio
confluent.kafka.connect.connector_task.running_ratio,gauge,,fraction,,The fraction of time this task has spent in the running state.,0,confluent_platform,connector task running ratio
confluent.kafka.connect.sink_task.offset_commit_completion_rate,gauge,,commit,second,The average per-second number of offset commit completions that were completed successfully.,0,confluent_platform,sink task offset commit completion rate
confluent.kafka.connect.sink_task.offset_commit_completion_total,gauge,,commit,,The total number of offset commit completions that were completed successfully.,0,confluent_platform,sink task offset commit completion tot
confluent.kafka.connect.sink_task.offset_commit_seq_no,gauge,,,,The current sequence number for offset commits.,0,confluent_platform,sink task offset commit seq no
confluent.kafka.connect.sink_task.offset_commit_skip_rate,gauge,,commit,second,The average per-second number of offset commit completions that were received too late and skipped/ignored.,0,confluent_platform,sink task offset commit skip rate
confluent.kafka.connect.sink_task.offset_commit_skip_total,gauge,,commit,,The total number of offset commit completions that were received too late and skipped/ignored.,0,confluent_platform,sink task offset commit skip tot
confluent.kafka.connect.sink_task.partition_count,gauge,,,,The number of topic partitions assigned to this task belonging to the named sink connector in this worker.,0,confluent_platform,sink task partition
confluent.kafka.connect.sink_task.put_batch_avg_time_ms,gauge,,millisecond,,The average time taken by this task to put a batch of sinks records.,0,confluent_platform,sink task put batch avg
confluent.kafka.connect.sink_task.put_batch_max_time_ms,gauge,,millisecond,,The maximum time taken by this task to put a batch of sinks records.,0,confluent_platform,sink task put batch max
confluent.kafka.connect.sink_task.sink_record_active_count,gauge,,record,,The number of records that have been read from Kafka but not yet completely committed/flushed/acknowledged by the sink task.,0,confluent_platform,sink task sink record active
confluent.kafka.connect.sink_task.sink_record_active_count_avg,gauge,,record,,The average number of records that have been read from Kafka but not yet completely committed/flushed/acknowledged by the sink task.,0,confluent_platform,sink task sink record active avg
confluent.kafka.connect.sink_task.sink_record_active_count_max,gauge,,record,,The maximum number of records that have been read from Kafka but not yet completely committed/flushed/acknowledged by the sink task.,0,confluent_platform,sink task sink record active max
confluent.kafka.connect.sink_task.sink_record_lag_max,gauge,,record,,The maximum lag in terms of number of records that the sink task is behind the consumer's position for any topic partitions.,0,confluent_platform,sink task sink record lag max
confluent.kafka.connect.sink_task.sink_record_read_rate,gauge,,record,second,The average per-second number of records read from Kafka for this task belonging to the named sink connector in this worker. This is before transformations are applied.,0,confluent_platform,sink task sink record read rate
confluent.kafka.connect.sink_task.sink_record_read_total,gauge,,record,,"The total number of records read from Kafka by this task belonging to the named sink connector in this worker, since the task was last restarted.",0,confluent_platform,sink task sink record read tot
confluent.kafka.connect.sink_task.sink_record_send_rate,gauge,,record,second,The average per-second number of records output from the transformations and sent/put to this task belonging to the named sink connector in this worker. This is after transformations are applied and excludes any records filtered out by the transformations.,0,confluent_platform,sink task sink record send rate
confluent.kafka.connect.sink_task.sink_record_send_total,gauge,,record,,"The total number of records output from the transformations and sent/put to this task belonging to the named sink connector in this worker, since the task was last restarted.",0,confluent_platform,sink task sink record send tot
confluent.kafka.connect.source_task.poll_batch_avg_time_ms,gauge,,millisecond,,The average time in milliseconds taken by this task to poll for a batch of source records.,0,confluent_platform,src task poll batch avg
confluent.kafka.connect.source_task.poll_batch_max_time_ms,gauge,,millisecond,,The maximum time in milliseconds taken by this task to poll for a batch of source records.,0,confluent_platform,src task poll batch max
confluent.kafka.connect.source_task.source_record_active_count,gauge,,record,,The number of records that have been produced by this task but not yet completely written to Kafka.,0,confluent_platform,src task src record active
confluent.kafka.connect.source_task.source_record_active_count_avg,gauge,,record,,The average number of records that have been produced by this task but not yet completely written to Kafka.,0,confluent_platform,src task src record active avg
confluent.kafka.connect.source_task.source_record_active_count_max,gauge,,record,,The maximum number of records that have been produced by this task but not yet completely written to Kafka.,0,confluent_platform,src task src record active max
confluent.kafka.connect.source_task.source_record_poll_rate,gauge,,record,second,The average per-second number of records produced/polled (before transformation) by this task belonging to the named source connector in this worker.,0,confluent_platform,src task src record poll rate
confluent.kafka.connect.source_task.source_record_poll_total,gauge,,record,,The total number of records produced/polled (before transformation) by this task belonging to the named source connector in this worker.,0,confluent_platform,src task src record poll tot
confluent.kafka.connect.source_task.source_record_write_rate,gauge,,record,second,The average per-second number of records output from the transformations and written to Kafka for this task belonging to the named source connector in this worker. This is after transformations are applied and excludes any records filtered out by the transformations.,0,confluent_platform,src task src record write rate
confluent.kafka.connect.source_task.source_record_write_total,gauge,,record,,"The number of records output from the transformations and written to Kafka for this task belonging to the named source connector in this worker, since the task was last restarted.",0,confluent_platform,src task src record write tot
confluent.kafka.connect.task_error.deadletterqueue_produce_failures,gauge,,,,The number of failed writes to the dead letter queue.,0,confluent_platform,task deadletterqueue produce failures
confluent.kafka.connect.task_error.deadletterqueue_produce_requests,gauge,,,,The number of attempted writes to the dead letter queue.,0,confluent_platform,task deadletterqueue produce reqs
confluent.kafka.connect.task_error.last_error_timestamp,gauge,,millisecond,,The epoch timestamp when this task last encountered an error in millisecond.,0,confluent_platform,task last error timestamp
confluent.kafka.connect.task_error.total_errors_logged,gauge,,error,,The number of errors that were logged.,0,confluent_platform,task tot errors logged
confluent.kafka.connect.task_error.total_record_errors,gauge,,record,,The number of record processing errors in this task.,0,confluent_platform,task tot record errors
confluent.kafka.connect.task_error.total_record_failures,gauge,,record,,The number of record processing failures in this task.,0,confluent_platform,task tot record failures
confluent.kafka.connect.task_error.total_records_skipped,gauge,,record,,The number of records skipped due to errors.,0,confluent_platform,task tot records skipped
confluent.kafka.connect.task_error.total_retries,gauge,,operation,,The number of operations retried.,0,confluent_platform,task tot retries
confluent.kafka.rest.jetty.connections_active,gauge,,connection,,Total number of active TCP connections.,0,confluent_platform,rest jetty connections active
confluent.kafka.rest.jetty.connections_opened_rate,gauge,,connection,second,The average rate per second of opened TCP connections.,0,confluent_platform,rest jetty connections opened rate
confluent.kafka.rest.jetty.connections_closed_rate,gauge,,connection,second,The average rate per second of closed TCP connections.,0,confluent_platform,rest jetty connections closed rate
confluent.kafka.schema.registry.jetty.connections_active,gauge,,connection,,Total number of active TCP connections.,0,confluent_platform,schema reg jetty connections active
confluent.kafka.schema.registry.jetty.connections_opened_rate,gauge,,connection,,The average rate per second of opened TCP connections.,0,confluent_platform,schema reg jetty connections opened rate
confluent.kafka.schema.registry.jetty.connections_closed_rate,gauge,,connection,,The average rate per second of closed TCP connections.,0,confluent_platform,schema reg jetty connections closed rate
confluent.kafka.rest.jersey.brokers.list.request_error_rate,gauge,,request,second,The average number of requests per second that resulted in HTTP error responses,0,confluent_platform,brokers list err rate
confluent.kafka.rest.jersey.consumer.assign_v2.request_error_rate,gauge,,request,second,The average number of requests per second that resulted in HTTP error responses,0,confluent_platform,consumer assign err rate
confluent.kafka.rest.jersey.consumer.assignment_v2.request_error_rate,gauge,,request,second,The average number of requests per second that resulted in HTTP error responses,0,confluent_platform,consumer assignment err rate
confluent.kafka.rest.jersey.consumer.commit_offsets_v2.request_error_rate,gauge,,request,second,The average number of requests per second that resulted in HTTP error responses,0,confluent_platform,consumer commit offsets err rate
confluent.kafka.rest.jersey.consumer.commit.request_error_rate,gauge,,request,second,The average number of requests per second that resulted in HTTP error responses,0,confluent_platform,consumer commit err rate
