metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name
couchbase.by_bucket.disk_write_queue,gauge,,operation,,Disk write queue depth,-1,couchbase,writes
couchbase.by_bucket.ep_bg_fetched,gauge,,fetch,second,Disk reads per second,0,couchbase,reads
couchbase.by_bucket.ep_cache_miss_rate,gauge,,miss,,Cache miss rate,-1,couchbase,miss rate
couchbase.by_bucket.ep_cache_miss_ratio,gauge,,percent,,Cache miss ratio,-1,couchbase,miss ratio
couchbase.by_bucket.ep_dcp_fts_backoff,gauge,,,,Number of backoffs for fts DCP connections,-1,couchbase,dcp fts backoff
couchbase.by_bucket.ep_dcp_fts_count,gauge,,connection,,Number of fts DCP connections,0,couchbase,dcp fts count
couchbase.by_bucket.ep_dcp_fts_items_remaining,gauge,,item,,Number of fts items remaining to be sent,0,couchbase,dcp fts items remaining
couchbase.by_bucket.ep_dcp_fts_items_sent,gauge,,item,,Number of fts items sent,0,couchbase,dcp fts items sent
couchbase.by_bucket.ep_dcp_fts_producer_count,gauge,,,,Number of fts producers,0,couchbase,dcp fts producer
couchbase.by_bucket.ep_dcp_fts_total_bytes,gauge,,byte,second,Number bytes per second being sent for fts DCP connections,0,couchbase,dcp fts total bytes
couchbase.by_bucket.ep_dcp_2i_backoff,gauge,,,,Number of backoffs for indexes DCP connections,-1,couchbase,dcp indexes backoff
couchbase.by_bucket.ep_dcp_2i_count,gauge,,connection,,Number of indexes DCP connections,0,couchbase,dcp indexes count
couchbase.by_bucket.ep_dcp_2i_items_remaining,gauge,,item,,Number of indexes items remaining to be sent,0,couchbase,dcp indexes items remaining
couchbase.by_bucket.ep_dcp_2i_items_sent,gauge,,item,,Number of indexes items sent,0,couchbase,dcp indexes items sent
couchbase.by_bucket.ep_dcp_2i_producer_count,gauge,,,,Number of indexes producers,0,couchbase,dcp indexes producer
couchbase.by_bucket.ep_dcp_2i_total_bytes,gauge,,byte,second,Number bytes per second being sent for indexes DCP connections,0,couchbase,dcp indexes total bytes
couchbase.by_bucket.ep_dcp_other_backoff,gauge,,,,Number of backoffs for other DCP connections,-1,couchbase,dcp other backoff
couchbase.by_bucket.ep_dcp_other_count,gauge,,connection,,Number of other DCP connections,0,couchbase,dcp other count
couchbase.by_bucket.ep_dcp_other_items_remaining,gauge,,item,,Number of other items remaining to be sent,0,couchbase,dcp other items remaining
couchbase.by_bucket.ep_dcp_other_items_sent,gauge,,item,,Number of other items sent,0,couchbase,dcp other items sent
couchbase.by_bucket.ep_dcp_other_producer_count,gauge,,,,Number of other producers,0,couchbase,dcp other producer
couchbase.by_bucket.ep_dcp_other_total_bytes,gauge,,byte,second,Number bytes per second being sent for other DCP connections,0,couchbase,dcp other total bytes
couchbase.by_bucket.ep_dcp_replica_backoff,gauge,,,,Number of backoffs for replica DCP connections,-1,couchbase,dcp replica backoff
couchbase.by_bucket.ep_dcp_replica_count,gauge,,connection,,Number of replica DCP connections,0,couchbase,dcp replica count
couchbase.by_bucket.ep_dcp_replica_items_remaining,gauge,,item,,Number of replica items remaining to be sent,0,couchbase,dcp replica items remaining
couchbase.by_bucket.ep_dcp_replica_items_sent,gauge,,item,,Number of replica items sent,0,couchbase,dcp replica items sent
couchbase.by_bucket.ep_dcp_replica_producer_count,gauge,,,,Number of replica producers,0,couchbase,dcp replica producer
couchbase.by_bucket.ep_dcp_replica_total_bytes,gauge,,byte,second,Number bytes per second being sent for replica DCP connections,0,couchbase,dcp replica total bytes
couchbase.by_bucket.ep_dcp_views_backoff,gauge,,,,Number of backoffs for views DCP connections,-1,couchbase,dcp views backoff
couchbase.by_bucket.ep_dcp_views_count,gauge,,connection,,Number of views DCP connections,0,couchbase,dcp views count
couchbase.by_bucket.ep_dcp_views_items_remaining,gauge,,item,,Number of views items remaining to be sent,0,couchbase,dcp views items remaining
couchbase.by_bucket.ep_dcp_views_items_sent,gauge,,item,,Number of views items sent,0,couchbase,dcp views items sent
couchbase.by_bucket.ep_dcp_views_producer_count,gauge,,,,Number of views producers,0,couchbase,dcp views producer
couchbase.by_bucket.ep_dcp_views_total_bytes,gauge,,byte,second,Number bytes per second being sent for views DCP connections,0,couchbase,dcp views total bytes
couchbase.by_bucket.ep_dcp_xdcr_backoff,gauge,,,,Number of backoffs for xdcr DCP connections,-1,couchbase,dcp xdcr backoff
couchbase.by_bucket.ep_dcp_xdcr_count,gauge,,connection,,Number of xdcr DCP connections,0,couchbase,dcp xdcr count
couchbase.by_bucket.ep_dcp_xdcr_items_remaining,gauge,,item,,Number of xdcr items remaining to be sent,0,couchbase,dcp xdcr items remaining
couchbase.by_bucket.ep_dcp_xdcr_items_sent,gauge,,item,,Number of xdcr items sent,0,couchbase,dcp xdcr items sent
couchbase.by_bucket.ep_dcp_xdcr_producer_count,gauge,,,,Number of xdcr producers,0,couchbase,dcp xdcr producer
couchbase.by_bucket.ep_dcp_xdcr_total_bytes,gauge,,byte,second,Number bytes per second being sent for xdcr DCP connections,0,couchbase,dcp xdcr total bytes
couchbase.by_bucket.ep_diskqueue_drain,gauge,,item,,Total Drained items on disk queue,0,couchbase,queue drained
couchbase.by_bucket.ep_diskqueue_fill,gauge,,item,,Total enqueued items on disk queue,0,couchbase,queued
couchbase.by_bucket.ep_diskqueue_items,gauge,,item,,Total number of items waiting to be written to disk,0,couchbase,queue waiting items
couchbase.by_bucket.ep_flusher_todo,gauge,,item,,Number of items currently being written,0,couchbase,current flushing items
couchbase.by_bucket.ep_item_commit_failed,gauge,,error,,Number of times a transaction failed to commit due to storage errors,1,couchbase,failed commits
couchbase.by_bucket.ep_kv_size,gauge,,byte,,Total amount of user data cached in RAM in this bucket,0,couchbase,kv size
couchbase.by_bucket.ep_max_size,gauge,,byte,,The maximum amount of memory this bucket can use,0,couchbase,max size
couchbase.by_bucket.ep_mem_high_wat,gauge,,byte,,Mem usage high water mark for auto-evictions,0,couchbase,mem high water mark
couchbase.by_bucket.ep_mem_low_wat,gauge,,byte,,Mem usage low water mark for auto-evictions,0,couchbase,mem low water mark
couchbase.by_bucket.ep_meta_data_memory,gauge,,byte,,Total amount of item metadata consuming RAM in this bucket,0,couchbase,metadata mem
couchbase.by_bucket.ep_num_non_resident,gauge,,item,,Number of non-resident items,0,couchbase,non-resident items
couchbase.by_bucket.ep_num_ops_del_meta,gauge,,operation,second,Number of delete operations per second for this bucket as the target for XDCR,0,couchbase,ops del meta
couchbase.by_bucket.ep_num_ops_del_ret_meta,gauge,,operation,second,Number of delRetMeta operations per second for this bucket as the target for XDCR,0,couchbase,ops del meta
couchbase.by_bucket.ep_num_ops_get_meta,gauge,,operation,second,Number of read operations per second for this bucket as the target for XDCR,0,couchbase,ops get meta
couchbase.by_bucket.ep_num_ops_set_meta,gauge,,operation,second,Number of set operations per second for this bucket as the target for XDCR,0,couchbase,ops set meta
couchbase.by_bucket.ep_num_ops_set_ret_meta,gauge,,operation,second,Number of setRetMeta operations per second for this bucket as the target for XDCR,0,couchbase,ops set rep meta
couchbase.by_bucket.ep_num_value_ejects,gauge,,item,,Number of times item values got ejected from memory to disk,0,couchbase,ejects
couchbase.by_bucket.ep_oom_errors,gauge,,error,,Number of times unrecoverable OOMs happened while processing operations,-1,couchbase,ooms
couchbase.by_bucket.ep_ops_create,gauge,,operation,,Create operations,0,couchbase,create ops
couchbase.by_bucket.ep_ops_update,gauge,,operation,,Update operations,0,couchbase,update ops
couchbase.by_bucket.ep_overhead,gauge,,byte,,Extra memory used by transient data like persistence queues or checkpoints,0,couchbase,overhead
couchbase.by_bucket.ep_queue_size,gauge,,item,,Number of items queued for storage,0,couchbase,queue size
couchbase.by_bucket.ep_resident_items_rate,gauge,,item,,Number of resident items,0,couchbase,resident items
couchbase.by_bucket.ep_tap_replica_queue_drain,gauge,,item,,Total drained items in the replica queue,0,couchbase,drain items
couchbase.by_bucket.ep_tap_total_queue_drain,gauge,,item,,Total drained items in the queue,0,couchbase,drain items
couchbase.by_bucket.ep_tap_total_queue_fill,gauge,,item,,Total enqueued items in the queue,0,couchbase,queued
couchbase.by_bucket.ep_tap_total_total_backlog_size,gauge,,item,,Number of remaining items for replication,-1,couchbase,backlog size
couchbase.by_bucket.ep_tmp_oom_errors,gauge,,error,,Number of times recoverable OOMs happened while processing operations,-1,couchbase,ooms
couchbase.by_bucket.ep_vb_total,gauge,,item,,Total number of vBuckets for this bucket,-1,couchbase,vb total
couchbase.by_bucket.evictions,gauge,,eviction,,Number of evictions,-1,couchbase,evictions
couchbase.by_bucket.get_hits,gauge,,hit,,Number of get hits,1,couchbase,get hits
couchbase.by_bucket.get_misses,gauge,,miss,,Number of get misses,-1,couchbase,get misses
couchbase.by_bucket.hibernated_requests,gauge,,request,,Number of streaming requests now idle,0,couchbase,hibernated requests
couchbase.by_bucket.hibernated_waked,gauge,,request,,Rate of streaming request wakeups,0,couchbase,hibernated waked
couchbase.by_bucket.hit_ratio,gauge,,percent,,Hit ratio,1,couchbase,hit ratio
couchbase.by_bucket.incr_hits,gauge,,hit,,Number of increment hits,1,couchbase,increment hits
couchbase.by_bucket.incr_misses,gauge,,miss,,Number of increment misses,-1,couchbase,increment misses
couchbase.by_bucket.mem_actual_free,gauge,,byte,,Free memory,0,couchbase,actual free
couchbase.by_bucket.mem_actual_used,gauge,,byte,,Used memory,0,couchbase,actual used
couchbase.by_bucket.mem_free,gauge,,byte,,Free memory,0,couchbase,free
couchbase.by_bucket.mem_total,gauge,,byte,,Total available memory,0,couchbase,total
couchbase.by_bucket.mem_used,gauge,,byte,,Engine's total memory usage (deprecated),0,couchbase,used
couchbase.by_bucket.mem_used_sys,gauge,,byte,,System memory usage,0,couchbase,used sys
couchbase.by_bucket.misses,gauge,,miss,,Total number of misses,-1,couchbase,misses
couchbase.by_bucket.ops,gauge,,operation,,Total number of operations,0,couchbase,ops
couchbase.by_bucket.page_faults,gauge,,page,,Number of page faults,-1,couchbase,faults
couchbase.by_bucket.replication_docs_rep_queue,gauge,,item,,,0,couchbase,repl docs queue
couchbase.by_bucket.replication_meta_latency_aggr,gauge,,second,,,0,couchbase,repl meta latency aggr
couchbase.by_bucket.rest_requests,gauge,,request,second,Number of HTTP requests,0,couchbase,rest requests
couchbase.by_bucket.swap_total,gauge,,byte,,Total amount of swap available,0,couchbase,swap total
couchbase.by_bucket.swap_used,gauge,,byte,,Amount of swap used ,0,couchbase,swap used
couchbase.by_bucket.vb_active_eject,gauge,,item,second,Number of items per second being ejected to disk from active vBuckets,0,couchbase,vb active eject
couchbase.by_bucket.vb_active_itm_memory,gauge,,item,,Amount of active user data cached in RAM in this bucket,0,couchbase,vb active item mem
couchbase.by_bucket.vb_active_meta_data_memory,gauge,,item,,Amount of active item metadata consuming RAM in this bucket,0,couchbase,vb active meta mem
couchbase.by_bucket.vb_active_num_non_resident,gauge,,item,,Number of non resident vBuckets in the active state for this bucket,0,couchbase,vb active num non resident
couchbase.by_bucket.vb_active_num,gauge,,item,,Number of active items,0,couchbase,vb active num
couchbase.by_bucket.vb_active_ops_create,gauge,,item,second,New items per second being inserted into active vBuckets in this bucket,0,couchbase,vb active ops create
couchbase.by_bucket.vb_active_ops_update,gauge,,item,second,Number of items updated on active vBucket per second for this bucket,0,couchbase,vb active ops update
couchbase.by_bucket.vb_active_queue_age,gauge,,millisecond,,Sum of disk queue item age in milliseconds,0,couchbase,vb active queue age
couchbase.by_bucket.vb_active_queue_drain,gauge,,item,,Total drained items in the queue,0,couchbase,vb active queue drain
couchbase.by_bucket.vb_active_queue_fill,gauge,,item,second,Number of active items per second being put on the active item disk queue,0,couchbase,vb active queue fill
couchbase.by_bucket.vb_active_queue_size,gauge,,item,,Number of active items in the queue,0,couchbase,vb active queue size
couchbase.by_bucket.vb_active_resident_items_ratio,gauge,,item,,Number of resident items,0,couchbase,vb active resident items ratio
couchbase.by_bucket.vb_avg_active_queue_age,gauge,,second,,Average age in seconds of active items in the active item queue,0,couchbase,vb avg active queue age
couchbase.by_bucket.vb_avg_pending_queue_age,gauge,,second,,Average age in seconds of pending items in the pending item queue,0,couchbase,vb avg pending queue age
couchbase.by_bucket.vb_avg_replica_queue_age,gauge,,second,,Average age in seconds of replica items in the replica item queue,0,couchbase,vb avg replica queue age
couchbase.by_bucket.vb_avg_total_queue_age,gauge,,second,,Average age of items in the queue,0,couchbase,vb avg total queue age
couchbase.by_bucket.vb_pending_curr_items,gauge,,item,,Number of items in pending vBuckets,0,couchbase,vb pending curr item
couchbase.by_bucket.vb_pending_eject,gauge,,item,second,Number of items per second being ejected to disk from pending vBuckets,0,couchbase,vb pending eject
couchbase.by_bucket.vb_pending_itm_memory,gauge,,item,,Amount of pending user data cached in RAM in this bucket,0,couchbase,vb pending item mem
couchbase.by_bucket.vb_pending_meta_data_memory,gauge,,item,,Amount of pending item metadata consuming RAM in this bucket,0,couchbase,vb pending meta mem
couchbase.by_bucket.vb_pending_num_non_resident,gauge,,item,,Number of non resident vBuckets in the pending state for this bucket,0,couchbase,vb pending num non resident
couchbase.by_bucket.vb_pending_num,gauge,,item,,Number of pending items,0,couchbase,vb pending num
couchbase.by_bucket.vb_pending_ops_create,gauge,,operation,,Number of pending create operations,0,couchbase,vb pending ops create
couchbase.by_bucket.vb_pending_ops_update,gauge,,item,second,Number of items updated on pending vBucket per second for this bucket,0,couchbase,vb pending ops update
couchbase.by_bucket.vb_pending_queue_age,gauge,,millisecond,,Sum of disk pending queue item age in milliseconds,0,couchbase,vb pending queue age
couchbase.by_bucket.vb_pending_queue_drain,gauge,,item,,Total drained pending items in the queue,0,couchbase,vb pending queue drain
couchbase.by_bucket.vb_pending_queue_fill,gauge,,item,,Total enqueued pending items on disk queue,0,couchbase,vb pending queue fill
couchbase.by_bucket.vb_pending_queue_size,gauge,,item,,Number of pending items in the queue,0,couchbase,vb pending queue size
couchbase.by_bucket.vb_pending_resident_items_ratio,gauge,,item,,Number of resident pending items,0,couchbase,vb pending resident items ratio
couchbase.by_bucket.vb_replica_curr_items,gauge,,item,,Number of in memory items,0,couchbase,vb replica curr items
couchbase.by_bucket.vb_replica_eject,gauge,,item,second,Number of items per second being ejected to disk from replica vBuckets,0,couchbase,vb replica eject
couchbase.by_bucket.vb_replica_itm_memory,gauge,,item,,Amount of replica user data cached in RAM in this bucket,0,couchbase,vb replica item mem
couchbase.by_bucket.vb_replica_meta_data_memory,gauge,,byte,,Total metadata memory,0,couchbase,vb replica meta data mem
couchbase.by_bucket.vb_replica_num_non_resident,gauge,,item,,Number of non resident vBuckets in the replica state for this bucket,0,couchbase,vb replica num non resident
couchbase.by_bucket.vb_replica_num,gauge,,item,,Number of replica vBuckets,0,couchbase,vb replica num
couchbase.by_bucket.vb_replica_ops_create,gauge,,operation,,Number of replica create operations,0,couchbase,vb replica ops create
couchbase.by_bucket.vb_replica_ops_update,gauge,,item,second,Number of items updated on replica vBucket per second for this bucket,0,couchbase,vb replica ops update
couchbase.by_bucket.vb_replica_queue_age,gauge,,millisecond,,Sum of disk replica queue item age in milliseconds,0,couchbase,vb replica queue age
couchbase.by_bucket.vb_replica_queue_drain,gauge,,item,,Total drained replica items in the queue,0,couchbase,vb replica queue drain
couchbase.by_bucket.vb_replica_queue_fill,gauge,,item,,Total enqueued replica items on disk queue,0,couchbase,vb replica queue fill
couchbase.by_bucket.vb_replica_queue_size,gauge,,item,,Replica items in disk queue,0,couchbase,vb replica queue size
couchbase.by_bucket.vb_replica_resident_items_ratio,gauge,,item,,Number of resident replica items,0,couchbase,vb replica resident items ratio
couchbase.by_bucket.vb_total_queue_age,gauge,,second,,Sum of disk queue item age in milliseconds,0,couchbase,vb total queue age
couchbase.by_bucket.xdc_ops,gauge,,operation,,Number of cross-datacenter replication operations,0,couchbase,xdc ops
couchbase.by_node.curr_items,gauge,,item,,Number of active items in memory,0,couchbase,mem items
couchbase.by_node.curr_items_tot,gauge,,item,,Total number of items,0,couchbase,total items
couchbase.by_node.couch_docs_data_size,gauge,,byte,,Couch docs data size in bytes,0,couchbase,doc size
couchbase.by_node.couch_docs_actual_disk_size,gauge,,byte,,Couch docs total size on disk in bytes,0,couchbase,doc disk size
couchbase.by_node.couch_views_data_size,gauge,,byte,,Couch views data size on disk in bytes,0,couchbase,views size
couchbase.by_node.couch_views_actual_disk_size,gauge,,byte,,Couch views total size on disk in bytes,0,couchbase,views disk size
couchbase.by_node.vb_replica_curr_items,gauge,,item,,Number of in memory items,0,couchbase,vb replica curr items
couchbase.query.cores,gauge,,core,,,0,couchbase,cores
couchbase.query.cpu_sys_percent,gauge,,percent,,,0,couchbase,cpu sys
couchbase.query.cpu_user_percent,gauge,,percent,,,0,couchbase,cpu user
couchbase.query.gc_num,gauge,,,,,0,couchbase,gc num
couchbase.query.gc_pause_percent,gauge,,percent,,,0,couchbase,gc pause percent
couchbase.query.gc_pause_time,gauge,,second,,,0,couchbase,gc pause time
couchbase.query.memory_system,gauge,,byte,,,0,couchbase,mem sys
couchbase.query.memory_total,gauge,,byte,,,0,couchbase,mem total
couchbase.query.memory_usage,gauge,,byte,,,0,couchbase,mem usage
couchbase.query.request_active_count,gauge,,request,,,0,couchbase,request active
couchbase.query.request_completed_count,gauge,,request,,,0,couchbase,request completed
couchbase.query.request_per_sec_15min,gauge,,request,,,0,couchbase,request per sec 15min
couchbase.query.request_per_sec_1min,gauge,,request,,,0,couchbase,request per sec 1min
couchbase.query.request_per_sec_5min,gauge,,request,,,0,couchbase,request per sec 5min
couchbase.query.request_prepared_percent,gauge,,request,,,0,couchbase,request prepared percent
couchbase.query.request_time_80percentile,gauge,,second,,,0,couchbase,request time 80p
couchbase.query.request_time_95percentile,gauge,,second,,,0,couchbase,request time 95p
couchbase.query.request_time_99percentile,gauge,,second,,,0,couchbase,request time 99p
couchbase.query.request_time_mean,gauge,,second,,,0,couchbase,request time mean
couchbase.query.request_time_median,gauge,,second,,,0,couchbase,request time median
couchbase.query.total_threads,gauge,,thread,,,0,couchbase,total threads
