metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name
powerdns.recursor.unexpected_packets,gauge,,operation,second,The number of unexpected answers per second from remote servers,0,powerdns recursor,unexpected pkts
powerdns.recursor.unreachables,gauge,,,,The number times per second nameservers were unreachable,0,powerdns recursor,unreachables
powerdns.recursor.uptime,gauge,,second,,The number of seconds PowerDNS has been running,0,powerdns recursor,uptime
powerdns.recursor.user_msec,gauge,,millisecond,,The number of CPU milliseconds spent in 'user' mode,0,powerdns recursor,user msec
powerdns.recursor.noerror_answers,gauge,,operation,second,The number of NOERROR answers per second,0,powerdns recursor,noerrors
powerdns.recursor.questions,gauge,,operation,second,The number of user initiated udp queries per second,0,powerdns recursor,questions
powerdns.recursor.tcp_questions,gauge,,operation,second,The number of incoming tcp queries per second,0,powerdns recursor,tcp questions
powerdns.recursor.auth4_answers_slow,gauge,,query,second,Number of queries per second NOT answered by auth4s within 1 second; Available since pdns_recursor v4.x,-1,powerdns recursor,auth4s answers/sec > 1s
powerdns.recursor.auth4_answers0_1,gauge,,query,second,Number of queries per second answered by auth4s within 1 millisecond; Available since pdns_recursor v4.x,1,powerdns recursor,auth4s answers/sec < 1ms
powerdns.recursor.auth4_answers1_10,gauge,,query,second,Number of queries per second answered by auth4s within 10 milliseconds; Available since pdns_recursor v4.x,0,powerdns recursor,auth4s answers/sec < 10ms
powerdns.recursor.auth4_answers10_100,gauge,,query,second,Number of queries per second answered by auth4s within 100 milliseconds; Available since pdns_recursor v4.x,0,powerdns recursor,auth4s answers/sec < 100ms
powerdns.recursor.auth4_answers100_1000,gauge,,query,second,Number of queries per second answered by auth4s within 1 second; Available since pdns_recursor v4.x,0,powerdns recursor,auth4s answers/sec < 1s
powerdns.recursor.auth6_answers_slow,gauge,,query,second,Number of queries per second NOT answered by auth6s within 1 second; Available since pdns_recursor v4.x,-1,powerdns recursor,auth6s answers/sec > 1s
powerdns.recursor.auth6_answers0_1,gauge,,query,second,Number of queries per second answered by auth6s within 1 millisecond; Available since pdns_recursor v4.x,1,powerdns recursor,auth6s answers/sec < 1ms
powerdns.recursor.auth6_answers1_10,gauge,,query,second,Number of queries per second answered by auth6s within 10 milliseconds; Available since pdns_recursor v4.x,0,powerdns recursor,auth6s answers/sec < 10ms
powerdns.recursor.auth6_answers10_100,gauge,,query,second,Number of queries per second answered by auth6s within 100 milliseconds; Available since pdns_recursor v4.x,0,powerdns recursor,auth6s answers/sec < 100ms
powerdns.recursor.auth6_answers100_1000,gauge,,query,second,Number of queries per second answered by auth6s within 1 second; Available since pdns_recursor v4.x,0,powerdns recursor,auth6s answers/sec < 1s
powerdns.recursor.dlg_only_drops,gauge,,record,second,The number of records dropped per second because of 'delegation only' setting; Available since pdns_recursor v4.x,0,powerdns recursor,dlg only drops
powerdns.recursor.dnssec_queries,gauge,,record,second,The number of queries received per second with the DO bit set; Available since pdns_recursor v4.x,0,powerdns recursor,dnssec queries
powerdns.recursor.dnssec_result_bogus,gauge,,,,The number of DNSSEC validations per second that had the Bogus state; Available since pdns_recursor v4.x,0,powerdns recursor,dnssec bogus
powerdns.recursor.dnssec_result_indeterminate,gauge,,,,The number of DNSSEC validations per second that had the Indeterminate state; Available since pdns_recursor v4.x,0,powerdns recursor,dnssec indeterminate
powerdns.recursor.dnssec_result_insecure,gauge,,,,The number of DNSSEC validations per second that had the Insecure state; Available since pdns_recursor v4.x,0,powerdns recursor,dnssec insecure
powerdns.recursor.dnssec_result_nta,gauge,,,,The number of DNSSEC validations per second that had the NTA (negative trust anchor) state; Available since pdns_recursor v4.x,0,powerdns recursor,dnssec nta
powerdns.recursor.dnssec_result_secure,gauge,,,,The number of DNSSEC validations per second that had the Secure state; Available since pdns_recursor v4.x,0,powerdns recursor,dnssec secure
powerdns.recursor.dnssec_validations,gauge,,,,The number of DNSSEC validations performed per second; Available since pdns_recursor v4.x,0,powerdns recursor,dnssec validations
powerdns.recursor.edns_ping_matches,gauge,,host,second,The number of servers per second that sent a valid EDNS PING response; Available since pdns_recursor v4.x,0,powerdns recursor,edns match
powerdns.recursor.edns_ping_mismatches,gauge,,host,second,The number of servers per second that sent an invalid EDNS PING response; Available since pdns_recursor v4.x,0,powerdns recursor,edns mismatch
powerdns.recursor.ignored_packets,gauge,,packet,second,The number of non-query packets received per second on server sockets that should only get queries; Available since pdns_recursor v4.x,0,powerdns recursor,ignored pkts
powerdns.recursor.no_error_packets,gauge,,packet,second,The number of erroneous packets received per second; Available since pdns_recursor v4.x,0,powerdns recursor,error packets
powerdns.recursor.noedns_outqueries,gauge,,query,second,The number of queries per second sent without EDNS; Available since pdns_recursor v4.x,0,powerdns recursor,non edns queries
powerdns.recursor.noping_outqueries,gauge,,query,second,The number of queries per second sent without EDNS PING; Available since pdns_recursor v4.x,0,powerdns recursor,non edns queries
powerdns.recursor.nsset_invalidations,gauge,,,,The number of times per second an nsset was dropped because it no longer worked; Available since pdns_recursor v4.x,0,powerdns recursor,nsset invalidations
powerdns.recursor.nsspeeds_entries,gauge,,entry,,The number of entries in the NS speeds map; Available since pdns_recursor v4.x,0,powerdns recursor,nsspeeds entries
powerdns.recursor.outgoing4_timeouts,gauge,,timeout,second,The number of timeouts per second for outgoing UDP IPv4 queries; Available since pdns_recursor v4.x,0,powerdns recursor,outgoing4 timeouts
powerdns.recursor.outgoing6_timeouts,gauge,,timeout,second,The number of timeouts per second for outgoing UDP IPv6 queries; Available since pdns_recursor v4.x,0,powerdns recursor,outgoing6 timeouts
powerdns.recursor.policy_result_custom,gauge,,packet,second,The number of packets per second that were sent a custom answer by the RPZ/filter engine; Available since pdns_recursor v4.x,0,powerdns recursor,policy result custom
powerdns.recursor.policy_result_noaction,gauge,,packet,second,The number of packets per second that were not actioned upon by the RPZ/filter engine; Available since pdns_recursor v4.x,0,powerdns recursor,policy result noaction
powerdns.recursor.policy_result_drop,gauge,,packet,second,The number of packets per second dropped by the RPZ/filter engine; Available since pdns_recursor v4.x,0,powerdns recursor,policy result drop
powerdns.recursor.policy_result_nxdomain,gauge,,packet,second,The number of packets per second that were replied to with NXDOMAIN by the RPZ/filter engine; Available since pdns_recursor v4.x,0,powerdns recursor,policy result nxdomain
powerdns.recursor.policy_result_nodata,gauge,,packet,second,The number of packets per second that were replied to with NODATA by the RPZ/filter engine; Available since pdns_recursor v4.x,0,powerdns recursor,policy result nodata
powerdns.recursor.policy_result_truncate,gauge,,packet,second,The number of packets per second that were forced to TCP by the RPZ/filter engine; Available since pdns_recursor v4.x,0,powerdns recursor,policy result truncate
powerdns.recursor.real_memory_usage,gauge,,byte,,The amount of memory consumed by PowerDNS in bytes; Available since pdns_recursor v4.x,0,powerdns recursor,real memory usage
powerdns.recursor.resource_limits,gauge,,query,second,The number of queries per second that could not be performed due to resource limits; Available since pdns_recursor v4.x,0,powerdns recursor,resource limits
powerdns.recursor.too_old_drops,gauge,,query,second,The number of questions per second that were dropped because they were too old; Available since pdns_recursor v4.x,0,powerdns recursor,too old drops
powerdns.recursor.udp_in_errors,gauge,,packet,second,The number of packets per second that were received faster than the OS could process them; Available since pdns_recursor v4.x,0,powerdns recursor,udp in errors
powerdns.recursor.udp_noport_errors,gauge,,packet,second,The number of UDP packets per second where an ICMP response was received saying the remote port was not listening; Available since pdns_recursor v4.x,0,powerdns recursor,udp noport errors
powerdns.recursor.udp_recvbuf_errors,gauge,,error,second,The number of errors per second caused in the UDP receive buffer; Available since pdns_recursor v4.x,0,powerdns recursor,udp recvbuf errors
powerdns.recursor.udp_sndbuf_errors,gauge,,error,second,The number of errors per second caused in the UDP send buffer; Available since pdns_recursor v4.x,0,powerdns recursor,udp sndbuf errors
